timestamp_utc,participant,stimulus_type,font_size,motion,input_mode,frame_motion,shaking,text_color_mode,background_mode,min_delay_sec,max_delay_sec,repetitions,trial,stimulus,reaction_time_ms
2025-12-07T12:36:15.526384,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Black,Random colors,1.2500000000000002,5.0,10,6,F,1891.8
2025-12-07T12:36:15.526384,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Black,Random colors,1.2500000000000002,5.0,10,7,I,1428.92
2025-12-07T12:36:15.526384,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Black,Random colors,1.2500000000000002,5.0,10,8,K,866.61
2025-12-07T12:36:15.526384,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Black,Random colors,1.2500000000000002,5.0,10,9,G,905.85
2025-12-07T12:36:15.526384,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Black,Random colors,1.2500000000000002,5.0,10,10,Q,1131.48
2025-12-07T12:37:48.142226,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,1,R,1285.11
2025-12-07T12:37:48.142226,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,2,J,2749.03
2025-12-07T12:37:48.142226,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,3,Z,1338.5
2025-12-07T12:37:48.142226,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,4,K,1370.99
2025-12-07T12:37:48.142226,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,5,T,896.91
2025-12-07T12:37:48.142226,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,6,R,863.59
2025-12-07T12:37:48.142226,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,7,C,919.6
2025-12-07T12:37:48.142226,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,8,S,1301.89
2025-12-07T12:37:48.142226,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,9,J,1100.22
2025-12-07T12:37:48.142226,Petr,Letters,Medium,Static,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,10,Y,1253.26
2025-12-07T12:39:05.192691,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,1,Z,1214.58
2025-12-07T12:39:05.192691,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,2,Z,1173.83
2025-12-07T12:39:05.192691,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,3,W,1055.94
2025-12-07T12:39:05.192691,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,4,Q,827.68
2025-12-07T12:39:05.192691,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,5,K,1385.06
2025-12-07T12:39:05.192691,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,6,Q,847.61
2025-12-07T12:39:05.192691,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,7,M,976.76
2025-12-07T12:39:05.192691,Petr,Letters,Medium,Moving,Text field + Enter,Static frame,False,Random colors,White,1.2500000000000002,5.0,10,8,N,986.03
