timestamp_utc,participant,stimulus_type,font_size,motion,input_mode,frame_motion,shaking,text_color_mode,background_mode,min_delay_sec,max_delay_sec,repetitions,trial,stimulus,reaction_time_ms
2025-11-24T07:57:55.282684,Petr,Letters,Large,Static,Text field + Enter,Shaking frame,True,Black,White,0.5,7.0,10,8,M,1155.96
2025-11-24T07:57:55.282684,Petr,Letters,Large,Static,Text field + Enter,Shaking frame,True,Black,White,0.5,7.0,10,9,N,822.5
2025-11-24T07:57:55.282684,Petr,Letters,Large,Static,Text field + Enter,Shaking frame,True,Black,White,0.5,7.0,10,10,Q,815.38
2025-11-24T08:08:28.929151,Petr,Letters,Small,Static,Text field + Enter,Static frame,False,Random colors,White,0.5,3.0,10,1,Z,1642.62
2025-11-24T08:08:28.929151,Petr,Letters,Small,Static,Text field + Enter,Static frame,False,Random colors,White,0.5,3.0,10,2,N,1328.2
2025-11-24T08:08:28.929151,Petr,Letters,Small,Static,Text field + Enter,Static frame,False,Random colors,White,0.5,3.0,10,3,T,956.31
2025-11-24T08:08:28.929151,Petr,Letters,Small,Static,Text field + Enter,Static frame,False,Random colors,White,0.5,3.0,10,4,G,1071.39
2025-11-24T08:08:28.929151,Petr,Letters,Small,Static,Text field + Enter,Static frame,False,Random colors,White,0.5,3.0,10,5,Y,1282.05
2025-11-24T08:08:28.929151,Petr,Letters,Small,Static,Text field + Enter,Static frame,False,Random colors,White,0.5,3.0,10,6,K,1122.56
2025-11-24T08:08:28.929151,Petr,Letters,Small,Static,Text field + Enter,Static frame,False,Random colors,White,0.5,3.0,10,7,B,981.14
2025-11-24T08:08:28.929151,Petr,Letters,Small,Static,Text field + Enter,Static frame,False,Random colors,White,0.5,3.0,10,8,M,1506.81
2025-11-24T08:08:28.929151,Petr,Letters,Small,Static,Text field + Enter,Static frame,False,Random colors,White,0.5,3.0,10,9,O,898.44
2025-11-24T08:08:28.929151,Petr,Letters,Small,Static,Text field + Enter,Static frame,False,Random colors,White,0.5,3.0,10,10,J,1149.9
2025-11-24T08:09:23.616574,Petr,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,3.0,10,1,J,1276.62
2025-11-24T08:09:23.616574,Petr,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,3.0,10,2,I,1515.38
2025-11-24T08:09:23.616574,Petr,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,3.0,10,3,O,1196.26
2025-11-24T08:09:23.616574,Petr,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,3.0,10,4,M,799.14
2025-11-24T08:09:23.616574,Petr,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,3.0,10,5,K,1516.02
2025-11-24T08:09:23.616574,Petr,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,3.0,10,6,W,950.04
2025-11-24T08:09:23.616574,Petr,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,3.0,10,7,D,1004.99
2025-11-24T08:09:23.616574,Petr,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,3.0,10,8,B,873.68
2025-11-24T08:09:23.616574,Petr,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,3.0,10,9,O,1123.26
2025-11-24T08:09:23.616574,Petr,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,3.0,10,10,A,700.48
2025-11-24T08:11:23.331495,Petr,Letters,Small,Moving,Text field + Enter,Static frame,False,Random colors,White,2.0,3.0,10,1,U,1172.47
2025-11-24T08:11:23.331495,Petr,Letters,Small,Moving,Text field + Enter,Static frame,False,Random colors,White,2.0,3.0,10,2,M,3102.03
2025-11-24T08:11:23.331495,Petr,Letters,Small,Moving,Text field + Enter,Static frame,False,Random colors,White,2.0,3.0,10,3,D,1244.86
2025-11-24T08:11:23.331495,Petr,Letters,Small,Moving,Text field + Enter,Static frame,False,Random colors,White,2.0,3.0,10,4,Q,983.01
2025-11-24T08:11:23.331495,Petr,Letters,Small,Moving,Text field + Enter,Static frame,False,Random colors,White,2.0,3.0,10,5,Z,1108.16
2025-11-24T08:11:23.331495,Petr,Letters,Small,Moving,Text field + Enter,Static frame,False,Random colors,White,2.0,3.0,10,6,C,940.67
2025-11-24T08:11:23.331495,Petr,Letters,Small,Moving,Text field + Enter,Static frame,False,Random colors,White,2.0,3.0,10,7,D,1002.87
2025-11-24T08:11:23.331495,Petr,Letters,Small,Moving,Text field + Enter,Static frame,False,Random colors,White,2.0,3.0,10,8,G,1047.32
2025-11-24T08:11:23.331495,Petr,Letters,Small,Moving,Text field + Enter,Static frame,False,Random colors,White,2.0,3.0,10,9,T,1243.06
