timestamp_utc,participant,stimulus_type,font_size,motion,input_mode,frame_motion,shaking,text_color_mode,background_mode,min_delay_sec,max_delay_sec,repetitions,trial,stimulus,reaction_time_ms
2025-12-04T15:40:33.320791,Francisco,Letters,Large,Static,Text field + Enter,Static frame,False,Random colors,White,2.0,3.0,10,7,A,515.41
2025-12-04T15:40:33.320791,Francisco,Letters,Large,Static,Text field + Enter,Static frame,False,Random colors,White,2.0,3.0,10,8,W,589.17
2025-12-04T15:40:33.320791,Francisco,Letters,Large,Static,Text field + Enter,Static frame,False,Random colors,White,2.0,3.0,10,9,W,596.2
2025-12-04T15:40:33.320791,Francisco,Letters,Large,Static,Text field + Enter,Static frame,False,Random colors,White,2.0,3.0,10,10,V,717.7
2025-12-04T15:41:48.455106,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,Random colors,2.0,7.0,10,1,N,2321.22
2025-12-04T15:41:48.455106,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,Random colors,2.0,7.0,10,2,D,944.4
2025-12-04T15:41:48.455106,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,Random colors,2.0,7.0,10,3,E,560.18
2025-12-04T15:41:48.455106,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,Random colors,2.0,7.0,10,4,H,764.32
2025-12-04T15:41:48.455106,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,Random colors,2.0,7.0,10,5,L,818.17
2025-12-04T15:41:48.455106,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,Random colors,2.0,7.0,10,6,P,2624.03
2025-12-04T15:41:48.455106,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,Random colors,2.0,7.0,10,7,Q,1157.38
2025-12-04T15:41:48.455106,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,Random colors,2.0,7.0,10,8,E,957.43
2025-12-04T15:41:48.455106,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,Random colors,2.0,7.0,10,9,S,1462.79
2025-12-04T15:41:48.455106,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,Random colors,2.0,7.0,10,10,L,724.13
2025-12-04T16:05:56.078140,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,3.0,10,1,I,2342.0
2025-12-04T16:05:56.078140,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,3.0,10,2,W,1617.18
2025-12-04T16:05:56.078140,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,3.0,10,3,G,1287.87
2025-12-04T16:05:56.078140,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,3.0,10,4,K,1013.87
2025-12-04T16:05:56.078140,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,3.0,10,5,V,777.0
2025-12-04T16:05:56.078140,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,3.0,10,6,K,794.01
2025-12-04T16:05:56.078140,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,3.0,10,7,S,682.15
2025-12-04T16:05:56.078140,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,3.0,10,8,J,789.86
2025-12-04T16:05:56.078140,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,3.0,10,9,O,904.87
2025-12-04T16:05:56.078140,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,3.0,10,10,X,699.98
2025-12-04T16:06:59.210268,Francisco,Letters,Small,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,1,K,1589.01
2025-12-04T16:06:59.210268,Francisco,Letters,Small,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,2,F,1034.09
2025-12-04T16:06:59.210268,Francisco,Letters,Small,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,3,D,1044.05
2025-12-04T16:06:59.210268,Francisco,Letters,Small,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,4,G,747.18
2025-12-04T16:06:59.210268,Francisco,Letters,Small,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,5,Y,888.94
2025-12-04T16:06:59.210268,Francisco,Letters,Small,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,6,S,736.83
2025-12-04T16:06:59.210268,Francisco,Letters,Small,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,7,V,961.62
2025-12-04T16:06:59.210268,Francisco,Letters,Small,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,8,C,598.73
2025-12-04T16:06:59.210268,Francisco,Letters,Small,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,9,H,840.06
2025-12-04T16:06:59.210268,Francisco,Letters,Small,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,10,M,996.05
2025-12-04T16:08:29.225538,Francisco,Letters,Small,Moving,Text field + Enter,Static frame,False,Black,White,2.0,7.0,10,1,Q,1409.42
2025-12-04T16:08:29.225538,Francisco,Letters,Small,Moving,Text field + Enter,Static frame,False,Black,White,2.0,7.0,10,2,K,1627.87
2025-12-04T16:08:29.225538,Francisco,Letters,Small,Moving,Text field + Enter,Static frame,False,Black,White,2.0,7.0,10,3,J,1107.74
2025-12-04T16:08:29.225538,Francisco,Letters,Small,Moving,Text field + Enter,Static frame,False,Black,White,2.0,7.0,10,4,D,790.55
2025-12-04T16:08:29.225538,Francisco,Letters,Small,Moving,Text field + Enter,Static frame,False,Black,White,2.0,7.0,10,5,Q,706.95
2025-12-04T16:08:29.225538,Francisco,Letters,Small,Moving,Text field + Enter,Static frame,False,Black,White,2.0,7.0,10,6,V,798.89
2025-12-04T16:08:29.225538,Francisco,Letters,Small,Moving,Text field + Enter,Static frame,False,Black,White,2.0,7.0,10,7,U,951.45
2025-12-04T16:08:29.225538,Francisco,Letters,Small,Moving,Text field + Enter,Static frame,False,Black,White,2.0,7.0,10,8,W,936.12
2025-12-04T16:08:29.225538,Francisco,Letters,Small,Moving,Text field + Enter,Static frame,False,Black,White,2.0,7.0,10,9,M,925.23
2025-12-04T16:08:29.225538,Francisco,Letters,Small,Moving,Text field + Enter,Static frame,False,Black,White,2.0,7.0,10,10,V,761.13
2025-12-04T16:11:43.032092,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,7.0,10,1,R,2246.24
2025-12-04T16:11:43.032092,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,7.0,10,2,G,2675.71
2025-12-04T16:11:43.032092,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,7.0,10,3,G,1107.65
2025-12-04T16:11:43.032092,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,7.0,10,4,N,933.81
2025-12-04T16:11:43.032092,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,7.0,10,5,H,979.98
2025-12-04T16:11:43.032092,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,7.0,10,6,X,690.63
2025-12-04T16:11:43.032092,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,7.0,10,7,H,987.15
2025-12-04T16:11:43.032092,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,7.0,10,8,N,786.88
2025-12-04T16:11:43.032092,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,7.0,10,9,G,749.12
2025-12-04T16:11:43.032092,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,2.0,7.0,10,10,L,909.91
2025-12-04T16:13:52.183833,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,3.0,10,1,D,2846.94
2025-12-04T16:13:52.183833,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,3.0,10,2,P,4059.42
2025-12-04T16:13:52.183833,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,3.0,10,3,D,1585.03
2025-12-04T16:13:52.183833,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,3.0,10,4,A,1161.68
2025-12-04T16:13:52.183833,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,3.0,10,5,C,930.13
2025-12-04T16:13:52.183833,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,3.0,10,6,P,993.36
2025-12-04T16:13:52.183833,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,3.0,10,7,H,902.08
2025-12-04T16:13:52.183833,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,3.0,10,8,G,996.7
2025-12-04T16:13:52.183833,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,3.0,10,9,N,1190.52
2025-12-04T16:13:52.183833,Francisco,Letters,Large,Moving,Text field + Enter,Shaking frame,True,Random colors,White,2.0,3.0,10,10,J,933.67
2025-12-04T16:15:38.968526,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,1,Z,1865.88
2025-12-04T16:15:38.968526,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,2,D,1408.43
2025-12-04T16:15:38.968526,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,0.5,7.0,10,3,E,742.46
